title,release_date,release_year,revenue,budget,return,belongs_to_collection,production_companies,production_countries,spoken_languages,id,vote_average,vote_count,popularity,genero
A Lady of Chance,1928-12-01,1928.0,0.0,0.0,0.0,,,,,203024,0.0,0.0,0.290308,Comedy
Aaron Loves Angela,1975-12-25,1975.0,0.0,0.0,0.0,,,,,201283,0.0,0.0,0.338197,Comedy
Alamo Bay,1985-04-03,1985.0,0.0,0.0,0.0,,,,,177335,4.6,7.0,5.482197,Drama
Ann Carver's Profession,1933-06-09,1933.0,0.0,0.0,0.0,,,,,242131,0.0,0.0,0.673378,Drama
Beauty and the Boss,1932-04-09,1932.0,0.0,0.0,0.0,,,,,118245,7.0,1.0,0.075281,Comedy
2081,2009-05-29,2009.0,0.0,0.0,0.0,,,,,35568,7.2,20.0,5.269893,Action
Mi Amigo Hugo,2014-03-05,2014.0,0.0,0.0,0.0,,,,,329227,1.0,1.0,0.191531,Documentary
Två killar och en tjej,1983-03-25,1983.0,0.0,0.0,0.0,,,,,76047,5.0,1.0,0.005792,Comedy
Slow Southern Steel,2011-10-20,2011.0,0.0,0.0,0.0,,,,,291162,0.0,0.0,0.00968,Documentary
Blazing Guns,1943-10-08,1943.0,0.0,0.0,0.0,,,,,285946,0.0,0.0,0.020745,Adventure
Boy of the Streets,1937-12-08,1937.0,0.0,0.0,0.0,,,,,242475,3.0,1.0,0.518396,Drama
Cardinal Richelieu,1935-04-18,1935.0,0.0,0.0,0.0,,,,,286402,0.0,0.0,0.387212,History
Care Bears To the Rescue,2010-04-03,2010.0,0.0,0.0,0.0,,,,,57277,6.0,1.0,0.044307,Adventure
The Sell Out,1976-05-01,1976.0,0.0,0.0,0.0,,,,,107146,7.0,2.0,0.076324,Action
The Little Norse Prince,1968-07-24,1968.0,0.0,0.0,0.0,,,,,52686,6.4,17.0,1.228767,Animation
Anna,1994-02-16,1994.0,0.0,0.0,0.0,,,,,124295,3.8,4.0,0.464036,
"Things I Like, Things I Don't Like",1989-01-01,1989.0,0.0,0.0,0.0,,,,,47860,7.1,17.0,1.606076,Comedy
Return to Homs,2013-11-20,2013.0,0.0,0.0,0.0,,,,,238561,7.4,7.0,0.855689,Documentary
Before I Go to Sleep,2014-09-03,2014.0,15447154.0,22000000.0,0.7021433636363636,,,,,204922,6.2,672.0,14.921298,Mystery
Pay 2 Play: Democracy's High Stakes,2014-09-05,2014.0,0.0,0.0,0.0,,,,,288916,5.0,1.0,0.051932,
The New Rulers of the World,2001-07-18,2001.0,0.0,0.0,0.0,,,,,267539,5.3,2.0,0.222197,Documentary
Atlas Shrugged Part III: Who is John Galt?,2014-09-12,2014.0,846704.0,5000000.0,0.1693408,Atlas Shrugged Collection,,,,199933,3.9,15.0,1.845554,Drama
The Great King,1942-03-02,1942.0,0.0,0.0,0.0,,,,,212530,7.0,1.0,0.330752,History
Career,1959-10-08,1959.0,0.0,0.0,0.0,,,,,216859,0.0,1.0,0.391018,Drama
Pride,2014-09-12,2014.0,7523634.0,0.0,0.0,,,,,234200,7.7,457.0,9.111867,Drama
Into the Storm,2014-08-06,2014.0,160602194.0,50000000.0,3.21204388,,,,,216282,5.8,829.0,9.092925,Action
The Calling,2014-08-05,2014.0,0.0,0.0,0.0,,,,,283384,5.6,89.0,4.99324,Thriller
Aftermath,2012-08-24,2012.0,0.0,0.0,0.0,,,,,188839,4.3,19.0,6.258251,Thriller
Third Person,2013-09-09,2013.0,1749201.0,28000000.0,0.06247146428571428,,,,,192145,5.8,218.0,8.808328,Drama
Honeymoon,2014-09-12,2014.0,9318.0,1000000.0,0.009318,,,,,254191,5.4,261.0,6.107378,Horror
God's Pocket,2014-05-09,2014.0,169976.0,0.0,0.0,,,,,244517,5.7,67.0,4.18526,Drama
Tennessee Johnson,1942-12-01,1942.0,0.0,0.0,0.0,,,,,80853,6.0,1.0,0.043458,History
The Drop,2014-09-12,2014.0,19054534.0,12600000.0,1.5122646031746032,,,,,154400,6.7,859.0,11.695036,Drama
The Motel Life,2012-11-16,2012.0,0.0,0.0,0.0,,,,,80318,5.7,22.0,14.244826,Drama
Pharaoh's Curse,1957-02-01,1957.0,0.0,0.0,0.0,,,,,98116,4.4,6.0,0.520118,Horror
"20,000 Days on Earth",2014-07-05,2014.0,0.0,0.0,0.0,,,,,246400,7.0,73.0,11.922021,Documentary
Captivated: The Trials of Pamela Smart,2014-01-17,2014.0,0.0,0.0,0.0,,,,,250650,6.4,8.0,1.527183,Documentary
A Good Job: Stories of the FDNY,2014-09-08,2014.0,0.0,600000.0,0.0,,,,,288130,0.0,0.0,0.862513,Documentary
Cheech & Chong's Animated Movie,2013-04-18,2013.0,0.0,0.0,0.0,,,,,184322,4.5,9.0,1.457101,Animation
The Skeleton Twins,2014-01-18,2014.0,5284309.0,0.0,0.0,,,,,244772,6.7,294.0,9.44394,Drama
Saint Seiya: Legend of Sanctuary,2014-06-21,2014.0,0.0,0.0,0.0,Saint Seiya Collection,,,,287590,5.0,162.0,6.751603,Action
Where The Dead Go to Die,2012-02-01,2012.0,0.0,0.0,0.0,,,,,169314,6.4,11.0,0.559969,Animation
Bambi Meets Godzilla,1969-01-01,1969.0,0.0,0.0,0.0,,,,,3171,6.5,40.0,2.032918,Animation
A Return to Salem's Lot,1987-05-01,1987.0,0.0,12000000.0,0.0,,,,,27740,4.4,18.0,2.731501,Horror
Advance To The Rear,1964-06-10,1964.0,0.0,0.0,0.0,,,,,117992,5.7,3.0,0.619177,Comedy
Camel Spiders,2011-03-04,2011.0,0.0,500000.0,0.0,,,,,83188,3.5,12.0,5.280066,Horror
Carnegie Hall,1947-02-28,1947.0,0.0,0.0,0.0,,,,,121975,0.0,0.0,0.564402,Music
Very Ordinary Couple,2013-03-21,2013.0,0.0,0.0,0.0,,,,,180252,5.4,12.0,1.329846,Comedy
Dim Sum: A Little Bit of Heart,1985-08-09,1985.0,0.0,0.0,0.0,,,,,135418,2.5,2.0,0.272989,Comedy
Newsfront,1978-07-29,1978.0,0.0,0.0,0.0,,,,,88285,5.0,1.0,0.003013,Drama
Beautiful Losers,2008-04-01,2008.0,56386.0,0.0,0.0,,,,,27286,6.8,11.0,0.732748,Documentary
Bullies,1986-08-29,1986.0,0.0,0.0,0.0,,,,,71181,4.5,5.0,0.984959,Action
"20,000 Leagues Under the Sea",1997-03-23,1997.0,0.0,0.0,0.0,,,,,2965,6.3,3.0,1.240829,Adventure
Carry On Spying,1964-06-01,1964.0,0.0,0.0,0.0,The Carry On Collection,,,,32109,6.4,18.0,4.463738,Comedy
Carson City,1952-06-13,1952.0,0.0,0.0,0.0,,,,,72472,4.0,4.0,0.71879,Western
Cast a Dark Shadow,1955-09-20,1955.0,0.0,0.0,0.0,,,,,33814,6.0,10.0,0.756618,Thriller
Castle in the Desert,1942-02-02,1942.0,0.0,0.0,0.0,Charlie Chan (Sidney Toler) Collection,,,,29328,7.1,7.0,0.736539,Crime
Aftermath: Population Zero,2008-03-09,2008.0,0.0,0.0,0.0,,,,,16091,6.7,11.0,1.328618,Documentary
Grassroots,2012-06-22,2012.0,0.0,0.0,0.0,,,,,96600,5.1,7.0,5.362377,Comedy
The Groundstar Conspiracy,1972-06-12,1972.0,0.0,0.0,0.0,,,,,72114,6.1,4.0,0.607572,Action
Tattoo Nation,2013-04-04,2013.0,0.0,0.0,0.0,,,,,179799,6.8,5.0,1.061241,Documentary
The Shamrock Handicap,1926-05-02,1926.0,0.0,0.0,0.0,,,,,269710,5.0,1.0,0.039949,Romance
American Dreams in China,2013-05-18,2013.0,88000000.0,0.0,0.0,,,,,196325,6.7,62.0,3.282214,Drama
The Naked Face,1984-06-01,1984.0,0.0,0.0,0.0,,,,,87151,5.7,8.0,1.136892,Thriller
The Maze Runner,2014-09-10,2014.0,348319861.0,34000000.0,10.244701794117647,The Maze Runner Collection,,,,198663,7.0,5540.0,76.93789,Action
No Good Deed,2014-09-10,2014.0,53830415.0,13200000.0,4.078061742424242,,,,,136835,5.6,182.0,24.644321,Crime
Camp X-Ray,2014-10-17,2014.0,59744.0,1000000.0,0.059744,,,,,244506,6.7,395.0,11.153327,Drama
Hori Smoku Sailor Jerry,2008-03-03,2008.0,0.0,0.0,0.0,,,,,54336,10.0,1.0,0.039175,Documentary
Men Without Women,1930-02-08,1930.0,0.0,0.0,0.0,,,,,166643,4.7,3.0,0.662595,Drama
Below Sea Level,2008-08-31,2008.0,0.0,0.0,0.0,,,,,171061,6.5,2.0,0.375625,Documentary
Power and Terror: Noam Chomsky in Our Times,2002-11-22,2002.0,0.0,0.0,0.0,,,,,55222,5.0,1.0,0.073793,Documentary
Noam Chomsky: Distorted Morality,2003-01-01,2003.0,0.0,0.0,0.0,,,,,13434,5.3,3.0,0.157048,Documentary
A Beast at Bay,1912-05-26,1912.0,0.0,0.0,0.0,,,,,193827,5.0,1.0,0.162008,Drama
Target,2011-06-26,2011.0,73000.0,0.0,0.0,,,,,79611,6.4,5.0,1.042112,Fantasy
Castle on the Hudson,1940-02-17,1940.0,0.0,0.0,0.0,,,,,26376,6.5,2.0,0.471208,Crime
Catacombs,1988-05-14,1988.0,0.0,0.0,0.0,,,,,109565,4.4,7.0,0.175573,Horror
Marilena de la P7,2006-02-15,2006.0,0.0,0.0,0.0,,,,,34064,6.8,8.0,0.579393,
"Uncle Marin, the Billionaire",1979-02-05,1979.0,0.0,0.0,0.0,,,,,179519,8.3,8.0,0.997899,Comedy
The Obama Deception,2009-03-15,2009.0,0.0,0.0,0.0,,,,,16986,6.8,12.0,0.774954,Documentary
Homevideo,2011-08-18,2011.0,0.0,0.0,0.0,,,,,79016,6.8,13.0,0.80436,Drama
Aladin,2008-08-12,2008.0,0.0,0.0,0.0,,,,,343693,5.5,7.0,0.961941,Animation
Sharknado 2: The Second One,2014-07-30,2014.0,0.0,0.0,0.0,Sharknado Collection,,,,248504,4.5,192.0,5.281329,Thriller
The Riot Club,2014-09-19,2014.0,2146041.0,0.0,0.0,,,,,270302,5.9,378.0,6.967835,Drama
A Walk Among the Tombstones,2014-09-18,2014.0,53181600.0,28000000.0,1.8993428571428572,,,,,169917,6.2,1145.0,14.914924,Crime
The Galapagos Affair: Satan Came to Eden,2014-04-03,2014.0,0.0,0.0,0.0,,,,,223632,7.3,8.0,2.025628,Documentary
My Old Lady,2014-09-09,2014.0,7527232.0,5000000.0,1.5054464,,,,,282296,6.1,100.0,11.127162,Romance
Thomasine & Bushrod,1974-04-10,1974.0,0.0,0.0,0.0,,,,,95966,0.0,0.0,0.003241,Western
1971,2014-04-18,2014.0,0.0,0.0,0.0,,,,,261855,7.7,3.0,0.388844,Documentary
The Other One,2014-04-04,2014.0,0.0,0.0,0.0,,,,,358724,0.0,0.0,0.014272,Drama
Affluenza,2014-07-11,2014.0,0.0,0.0,0.0,,,,,261770,4.4,7.0,0.374794,Drama
700 Sundays,2014-04-19,2014.0,0.0,0.0,0.0,,,,,265832,8.0,1.0,1.735423,
Laggies,2014-09-25,2014.0,1066981.0,0.0,0.0,,,,,244264,6.1,432.0,12.938085,Comedy
The Confession,1970-04-29,1970.0,0.0,0.0,0.0,,,,,60859,7.3,21.0,2.436542,Drama
A Well Spent Life,1971-01-01,1971.0,0.0,0.0,0.0,,,,,124019,5.0,1.0,0.050521,
Hot Pepper,1973-11-22,1973.0,0.0,0.0,0.0,,,,,85633,5.0,1.0,0.035295,Documentary
Bethlehem,2013-09-01,2013.0,0.0,0.0,0.0,,,,,215935,5.5,15.0,1.427598,Drama
God Help the Girl,2014-08-22,2014.0,0.0,0.0,0.0,,,,,245859,6.8,98.0,6.684283,Comedy
Misconception,2014-04-21,2014.0,0.0,0.0,0.0,,,,,264767,0.0,0.0,0.014121,Documentary
The Last Season,2014-04-25,2014.0,0.0,0.0,0.0,,,,,285026,0.0,0.0,0.014245,
Cause for Alarm,1951-03-30,1951.0,0.0,0.0,0.0,,,,,29835,5.6,8.0,4.468337,Drama
What We Did on Our Holiday,2014-09-26,2014.0,1289998.0,0.0,0.0,,,,,276843,6.7,179.0,11.576578,Comedy
Fall of the Republic: The Presidency of Barack H. Obama,2009-10-21,2009.0,0.0,200000.0,0.0,,,,,26750,6.4,7.0,0.323969,Documentary
Kiev Frescoes,1966-05-09,1966.0,0.0,0.0,0.0,,,,,154653,5.0,2.0,0.105727,
The Severed Heads,1957-05-01,1957.0,0.0,0.0,0.0,,,,,32891,6.3,12.0,0.583051,Fantasy
Dead Within,2014-08-23,2014.0,0.0,0.0,0.0,,,,,279967,4.4,14.0,0.722644,Drama
Free Range/Ballad on Approving of the World,2013-09-19,2013.0,0.0,0.0,0.0,,,,,211879,5.3,4.0,0.489449,Drama
Force Majeure,2014-08-15,2014.0,1359497.0,0.0,0.0,,,,,265189,6.8,255.0,12.165685,Comedy
Heavyweights,2007-01-18,2007.0,0.0,0.0,0.0,,,,,13914,7.1,4.0,0.874698,Comedy
Beste Zeit,2008-01-31,2008.0,0.0,0.0,0.0,Kati Collection,,,,2195,6.5,5.0,0.965482,Drama
Räuber Kneißl,2008-08-21,2008.0,0.0,0.0,0.0,,,,,12523,5.0,2.0,0.106609,Drama
The Pearl Color,2009-01-08,2009.0,0.0,0.0,0.0,,,,,8948,8.5,2.0,0.203305,Drama
My Life in Orange,2011-08-18,2011.0,0.0,0.0,0.0,,,,,84857,4.2,10.0,0.688986,Comedy
Wer's glaubt wird selig,2012-08-16,2012.0,0.0,0.0,0.0,,,,,117464,6.2,9.0,0.591097,Comedy
Brother's War,2009-05-26,2009.0,0.0,0.0,0.0,,,,,19996,3.7,7.0,0.741591,Action
A Soldier's Tale,1988-06-16,1988.0,0.0,0.0,0.0,,,,,237202,5.0,1.0,1.162388,Romance
The Lonely Villa,1909-06-10,1909.0,0.0,0.0,0.0,,,,,127105,5.5,10.0,0.517049,Thriller
Spasmo,1974-02-16,1974.0,0.0,0.0,0.0,,,,,94069,6.5,12.0,0.456966,Thriller
The Musketeers of Pig Alley,1912-10-31,1912.0,0.0,0.0,0.0,,,,,42553,6.1,20.0,1.356251,Crime
CBGB,2013-10-11,2013.0,40400.0,5000000.0,0.00808,,,,,111479,6.5,45.0,3.711772,Drama
Cement,2000-04-03,2000.0,0.0,0.0,0.0,,,,,182799,0.0,0.0,0.841443,Drama
Centennial,1978-10-01,1978.0,0.0,0.0,0.0,,,,,67493,7.9,8.0,0.664727,Drama
The Homesman,2014-05-18,2014.0,3442853.0,16000000.0,0.2151783125,,,,,264656,6.4,262.0,7.375146,Western
Center Stage,1991-11-29,1991.0,0.0,0.0,0.0,,,,,68004,6.7,15.0,1.463427,Drama
Cesar Chavez,2014-03-28,2014.0,0.0,10000000.0,0.0,,,,,230779,6.1,20.0,2.851638,Drama
Chad Hanna,1940-12-25,1940.0,0.0,0.0,0.0,,,,,127798,0.0,0.0,0.842653,Romance
Chain Lightning,1950-02-18,1950.0,0.0,0.0,0.0,,,,,87621,6.0,4.0,0.855721,Drama
An Average Little Man,1977-03-17,1977.0,0.0,0.0,0.0,,,,,54561,8.0,31.0,0.497718,Thriller
When Eight Bells Toll,1971-03-09,1971.0,0.0,0.0,0.0,,,,,38654,5.6,12.0,1.317333,Action
Trailer Park Boys: Don't Legalize It,2014-04-18,2014.0,0.0,0.0,0.0,Trailer Park Boys Collection,,,,257451,6.6,28.0,1.335959,Comedy
The Uncertainty Principle,2002-05-17,2002.0,0.0,0.0,0.0,,,,,103701,4.3,2.0,0.187424,Drama
Monkey's Teeth,1960-01-01,1960.0,0.0,0.0,0.0,,,,,116352,7.8,4.0,0.219564,Animation
Dead Times,1964-12-01,1964.0,0.0,0.0,0.0,,,,,69559,8.4,5.0,0.474695,Animation
The World of Kanako,2014-07-04,2014.0,0.0,0.0,0.0,,,,,251981,6.5,46.0,7.883507,Mystery
The November Man,2014-08-27,2014.0,32556119.0,15000000.0,2.1704079333333333,,,,,254904,6.0,645.0,13.310556,Crime
My Girlfriend Is an Agent,2009-04-04,2009.0,0.0,0.0,0.0,,,,,18374,6.3,26.0,3.174574,Comedy
The Night They Raided Minsky's,1968-12-22,1968.0,0.0,0.0,0.0,,,,,42648,4.4,6.0,0.394843,Comedy
Cold Turkey,1971-02-19,1971.0,11000000.0,0.0,0.0,,,,,42493,7.5,4.0,0.60908,Comedy
White Bird in a Blizzard,2014-08-14,2014.0,33821.0,0.0,0.0,,,,,157825,6.1,289.0,12.898498,Thriller
The Snails,1966-05-31,1966.0,0.0,0.0,0.0,,,,,116351,8.1,9.0,0.945548,Science Fiction
Helter Skelter,1976-04-01,1976.0,0.0,0.0,0.0,,,,,17200,6.6,17.0,1.860363,Crime
Chain of Command,1994-01-01,1994.0,0.0,0.0,0.0,,,,,52314,6.3,4.0,0.297097,Action
"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014-10-06,2014.0,0.0,0.0,0.0,,,,,282041,7.5,45.0,3.057828,Documentary
The Occupants,2014-01-13,2014.0,0.0,0.0,0.0,,,,,198182,3.6,5.0,0.520853,Thriller
Not Cool,2014-09-23,2014.0,0.0,0.0,0.0,,,,,292483,3.7,25.0,1.406589,Comedy
Who Am I,2014-09-25,2014.0,0.0,0.0,0.0,,,,,284427,7.6,430.0,13.001155,Thriller
Wer,2013-11-16,2013.0,0.0,0.0,0.0,,,,,222461,5.7,96.0,6.635861,Horror
"First Case, Second Case",1979-01-01,1979.0,0.0,0.0,0.0,,,,,287877,6.0,1.0,0.001655,Documentary
Gang Tapes,2001-01-01,2001.0,0.0,0.0,0.0,,,,,60828,6.1,7.0,0.73065,Drama
Corpo celeste,2011-05-20,2011.0,0.0,0.0,0.0,,,,,64835,7.7,6.0,0.292426,Drama
When Animals Dream,2014-06-12,2014.0,0.0,3000000.0,0.0,,,,,270668,6.1,44.0,2.783608,Mystery
The Boxtrolls,2014-09-10,2014.0,108255770.0,60000000.0,1.8042628333333333,,,,,170687,6.6,689.0,11.563909,Animation
The Tale of the Princess Kaguya,2013-11-23,2013.0,24186232.0,49300000.0,0.49059294117647056,,,,,149871,8.0,350.0,7.566053,Animation
Forbidden City Cop,1996-02-16,1996.0,0.0,0.0,0.0,,,,,37702,7.3,23.0,1.937146,Action
The Girl on the Train,2014-07-03,2014.0,0.0,0.0,0.0,,,,,241261,4.8,13.0,0.861968,Thriller
Gore Vidal: The United States of Amnesia,2013-08-04,2013.0,0.0,0.0,0.0,,,,,174324,8.2,10.0,1.943032,Documentary
Double Play: James Benning and Richard Linklater,2013-09-03,2013.0,0.0,0.0,0.0,,,,,219054,6.5,2.0,0.091895,Documentary
Looking for Maria Sanchez,2013-06-14,2013.0,0.0,0.0,0.0,,,,,199415,10.0,1.0,0.122935,Romance
A Bullet for Joey,1955-04-15,1955.0,0.0,0.0,0.0,,,,,27212,5.2,5.0,1.569815,Drama
A Girl in Every Port,1928-02-26,1928.0,0.0,0.0,0.0,,,,,110887,6.5,2.0,0.827134,Drama
A Girl in Every Port,1952-02-13,1952.0,0.0,0.0,0.0,,,,,84540,5.0,1.0,0.109981,Comedy
Africa: Texas Style!,1967-05-01,1967.0,0.0,0.0,0.0,,,,,205004,0.0,0.0,0.852405,Adventure
How Wang-Fo Was Saved,1987-01-01,1987.0,0.0,0.0,0.0,,,,,69328,7.3,6.0,0.004425,Drama
The Captive,1988-01-01,1988.0,0.0,0.0,0.0,,,,,116350,7.6,5.0,0.177454,Animation
Glumov's Diary,1923-01-01,1923.0,0.0,0.0,0.0,,,,,47703,5.2,8.0,0.300576,Fantasy
Nine Lives,1957-11-11,1957.0,0.0,0.0,0.0,,,,,20372,7.9,7.0,1.252216,Action
The Chasers,1959-08-24,1959.0,0.0,0.0,0.0,,,,,102913,6.5,2.0,0.076157,Drama
The Bridal Party in Hardanger,1926-12-26,1926.0,0.0,0.0,0.0,,,,,102024,0.0,0.0,0.001223,Drama
The Empty Hours,2013-10-24,2013.0,0.0,0.0,0.0,,,,,209440,6.9,7.0,1.614261,Romance
This Is Where I Leave You,2014-09-10,2014.0,41296320.0,19800000.0,2.085672727272727,,,,,239678,6.5,512.0,11.313659,Drama
The 50 Worst Movies Ever Made,2004-07-13,2004.0,0.0,0.0,0.0,,,,,93115,5.6,10.0,0.647313,Documentary
MURPH: The Protector,2013-03-22,2013.0,0.0,0.0,0.0,,,,,179822,6.1,8.0,0.893606,Documentary
Alice,2005-05-16,2005.0,0.0,0.0,0.0,,,,,53042,6.8,10.0,0.355953,Drama
Hur som helst är han jävligt död,2000-08-31,2000.0,0.0,0.0,0.0,,,,,230295,0.0,0.0,0.024416,Comedy
Barbary Coast Gent,1944-09-01,1944.0,0.0,0.0,0.0,,,,,295507,4.5,3.0,0.114375,Western
Angel's Egg,1985-12-22,1985.0,0.0,0.0,0.0,,,,,15916,7.7,56.0,3.069495,Animation
"Park Avenue: Money, Power & The American Dream",2012-01-01,2012.0,0.0,0.0,0.0,,,,,140481,6.9,10.0,0.883435,Documentary
The Koumiko Mystery,1965-10-09,1965.0,0.0,0.0,0.0,,,,,142375,7.0,2.0,0.292845,Documentary
Junkopia,1981-01-01,1981.0,0.0,0.0,0.0,,,,,123742,5.5,10.0,0.012313,
The Look of Silence,2014-08-30,2014.0,332710.0,0.0,0.0,,,,,267480,8.0,75.0,4.943726,History
The Abdication,1974-10-03,1974.0,0.0,0.0,0.0,,,,,15478,8.0,2.0,0.567976,Drama
51,2011-02-26,2011.0,0.0,1000000.0,0.0,,,,,57812,4.5,41.0,2.160202,Science Fiction
The Case of the Grinning Cat,2004-12-05,2004.0,0.0,0.0,0.0,,,,,126141,7.7,3.0,0.157945,Documentary
Cabin Fever: Patient Zero,2014-02-05,2014.0,0.0,0.0,0.0,The Cabin Fever Collection,,,,157424,4.7,88.0,10.118928,Horror
American Sniper,2014-12-11,2014.0,542307423.0,58800000.0,9.222915357142858,,,,,190859,7.4,4600.0,19.228561,War
Fort Bliss,2014-09-05,2014.0,0.0,0.0,0.0,,,,,263855,6.3,29.0,2.244264,War
Tusk,2014-09-19,2014.0,1826705.0,2800000.0,0.6523946428571429,,,,,246403,5.1,374.0,6.820925,Comedy
Arrapaho,1984-01-01,1984.0,0.0,0.0,0.0,,,,,42416,4.5,4.0,0.148651,Comedy
Protektor,2009-09-22,2009.0,0.0,0.0,0.0,,,,,37630,5.1,5.0,0.566863,Drama
Hector and the Search for Happiness,2014-08-14,2014.0,1124445.0,0.0,0.0,,,,,254375,6.9,317.0,12.330898,Adventure
Rigor Mortis,2013-09-06,2013.0,7865.0,0.0,0.0,,,,,210911,6.2,57.0,9.503762,Horror
The Dinner,1998-09-03,1998.0,0.0,0.0,0.0,,,,,65485,7.1,4.0,1.821941,Drama
Unfair Competition,2001-01-01,2001.0,0.0,0.0,0.0,,,,,58509,7.7,6.0,1.480577,War
The Overnighters,2014-10-10,2014.0,0.0,0.0,0.0,,,,,250666,7.3,29.0,2.068798,Drama
Rock-a-Bye Baby,1958-07-23,1958.0,0.0,0.0,0.0,,,,,42581,7.1,19.0,1.048805,Comedy
Hollywood or Bust,1956-12-06,1956.0,0.0,0.0,0.0,,,,,43259,6.0,11.0,0.695757,Comedy
Bakeneko: A Vengeful Spirit,1968-07-12,1968.0,0.0,0.0,0.0,,,,,140513,8.0,1.0,0.062612,Horror
The Tribe,2014-09-11,2014.0,0.0,0.0,0.0,,,,,271397,6.7,92.0,5.278578,Drama
Around the Block,2013-09-06,2013.0,0.0,0.0,0.0,,,,,215928,5.4,10.0,1.560032,Drama
Space Station 76,2014-09-19,2014.0,0.0,0.0,0.0,,,,,253312,4.7,92.0,15.884005,Drama
Horns,2013-09-06,2013.0,0.0,0.0,0.0,,,,,149509,6.2,878.0,8.363417,Thriller
Annabelle,2014-10-02,2014.0,255273813.0,6500000.0,39.272894307692304,Annabelle Collection,,,,250546,5.5,1588.0,23.242452,Horror
American Promise,2013-10-18,2013.0,0.0,0.0,0.0,,,,,158997,7.5,2.0,0.459708,Documentary
Madicken of June Hill,1980-07-07,1980.0,0.0,0.0,0.0,Madicken,,,,8445,5.5,5.0,2.322229,Comedy
She Devils of the SS,1972-12-31,1972.0,0.0,0.0,0.0,,,,,86493,4.4,9.0,1.533603,Drama
Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,1982-11-16,1982.0,0.0,0.0,0.0,,,,,26730,6.3,17.0,2.894481,Animation
At Land,1944-01-01,1944.0,0.0,0.0,0.0,,,,,44445,7.9,16.0,0.535346,Thriller
A Study in Choreography for Camera,1945-12-18,1945.0,0.0,0.0,0.0,,,,,104378,6.1,12.0,0.346655,
Bloody Pit of Horror,1965-11-28,1965.0,0.0,0.0,0.0,,,,,22758,5.4,9.0,0.909563,Horror
Fangs of the Living Dead,1969-07-23,1969.0,0.0,0.0,0.0,,,,,28690,2.5,2.0,0.611558,Horror
Wolf Girl,2001-09-21,2001.0,0.0,0.0,0.0,,,,,43749,4.3,10.0,1.179495,Drama
Open Windows,2014-07-04,2014.0,0.0,0.0,0.0,,,,,151368,5.1,190.0,12.294525,Thriller
Happy Christmas,2014-06-26,2014.0,0.0,0.0,0.0,,,,,244534,5.2,60.0,3.723574,Comedy
Two Night Stand,2014-09-26,2014.0,18612.0,0.0,0.0,,,,,286554,6.3,690.0,6.788822,Romance
SS Camp 5: Women's Hell,1977-01-11,1977.0,0.0,0.0,0.0,,,,,91878,3.5,2.0,0.004351,War
SS Experiment Love Camp,1976-11-16,1976.0,0.0,0.0,0.0,,,,,56386,4.9,10.0,1.486119,Horror
Chained,1934-08-31,1934.0,0.0,0.0,0.0,,,,,50079,3.0,2.0,0.366378,Drama
Chained Heat 2,1993-08-25,1993.0,0.0,0.0,0.0,,,,,52315,3.9,9.0,2.381582,Crime
Challenge of the Masters,1976-05-07,1976.0,0.0,0.0,0.0,,,,,26615,5.5,4.0,1.062408,Action
Darktown Strutters,1975-10-07,1975.0,0.0,0.0,0.0,,,,,84062,5.0,6.0,0.002538,Action
Time of Eve: The Movie,2010-03-05,2010.0,0.0,0.0,0.0,,,,,234284,7.3,24.0,1.768157,Animation
Dracula Untold,2014-10-01,2014.0,215529201.0,70000000.0,3.078988585714286,,,,,49017,6.2,2439.0,16.316318,Horror
Chandler,1971-12-01,1971.0,0.0,0.0,0.0,,,,,88375,0.0,0.0,0.020476,Crime
Charles Bradley: Soul of America,2012-03-09,2012.0,0.0,0.0,0.0,,,,,98069,6.9,5.0,0.184723,Music
Charlie Chan at Monte Carlo,1937-12-17,1937.0,0.0,0.0,0.0,Charlie Chan (Warner Oland) Collection,,,,38455,6.5,7.0,0.714825,Comedy
Charlie Chan at the Circus,1936-03-27,1936.0,0.0,0.0,0.0,Charlie Chan (Warner Oland) Collection,,,,33386,6.7,6.0,0.296281,Crime
Torrente 3 The Protector,2005-09-30,2005.0,0.0,0.0,0.0,Torrente Collection,,,,1285,5.5,37.0,4.522887,Comedy
Stretch,2014-10-14,2014.0,0.0,0.0,0.0,,,,,227300,6.1,263.0,5.700006,Action
San Babila-8 P.M.,1976-05-26,1976.0,0.0,0.0,0.0,,,,,107034,0.0,0.0,2.4e-05,
Hellgate,1989-02-03,1989.0,0.0,0.0,0.0,,,,,83613,2.9,15.0,0.001021,Comedy
The Sleeping Car,1990-02-02,1990.0,0.0,0.0,0.0,,,,,108933,5.0,4.0,0.582357,Horror
The Initiation,1984-12-07,1984.0,0.0,0.0,0.0,,,,,63360,6.3,16.0,3.123043,Thriller
Room 666,1982-06-01,1982.0,0.0,0.0,0.0,,,,,118257,5.6,5.0,0.442746,Documentary
The Rat Savior,1976-10-26,1976.0,0.0,0.0,0.0,,,,,169250,7.5,3.0,0.853982,Science Fiction
Automata,2014-10-09,2014.0,0.0,7000000.0,0.0,,,,,262543,5.6,677.0,13.973689,Thriller
The Prince,2014-08-22,2014.0,266586800.0,18000000.0,14.810377777777777,,,,,241254,4.6,218.0,16.219485,Thriller
